"chain","model","parameter","z"
3,"allwalls_nozero","scaling[48]",1.50063907009765
3,"allwalls_nozero","scaling[49]",1.42511210301186
3,"allwalls_nozero","scaling0",1.56683271706767
3,"allwalls_nozero","sd0",-0.693879974508241
3,"allwalls_nozero","sd1",0.59356479674969
3,"allwalls_nozero","sigma_pop",-2.92914983202852
3,"allwalls_nozero","size",-3.55377761659404
4,"allwalls_nozero","b0",0.214247321535967
4,"allwalls_nozero","b1",-0.292417737952022
4,"allwalls_nozero","intercept[1]",-0.144428363551955
4,"allwalls_nozero","intercept[2]",-0.0832744548673966
4,"allwalls_nozero","intercept[3]",-0.147420490981648
4,"allwalls_nozero","intercept[4]",-0.136128088782739
4,"allwalls_nozero","intercept[5]",-0.176117339149436
4,"allwalls_nozero","intercept[6]",-0.139723919936157
4,"allwalls_nozero","intercept[7]",-0.242939323210469
4,"allwalls_nozero","intercept[8]",-0.205872737623428
4,"allwalls_nozero","intercept[9]",-0.188326496534102
4,"allwalls_nozero","intercept[10]",-0.165288767403668
4,"allwalls_nozero","intercept[11]",-0.129557117840992
4,"allwalls_nozero","intercept[12]",-0.203199798077846
4,"allwalls_nozero","intercept[13]",-0.101320481632151
4,"allwalls_nozero","intercept[14]",-0.146761492410244
4,"allwalls_nozero","intercept[15]",-0.209743538515554
4,"allwalls_nozero","intercept[16]",-0.189284252059231
4,"allwalls_nozero","intercept[17]",-0.181184758945522
4,"allwalls_nozero","intercept[18]",-0.0836186032813181
4,"allwalls_nozero","intercept[19]",-0.0980022741006576
4,"allwalls_nozero","intercept[20]",-0.162304554296459
4,"allwalls_nozero","intercept[21]",-0.177222299365746
4,"allwalls_nozero","intercept[22]",-0.203329087174347
4,"allwalls_nozero","intercept[23]",-0.164630380023209
4,"allwalls_nozero","intercept[24]",-0.207567481226121
4,"allwalls_nozero","intercept[25]",-0.0189676364808995
4,"allwalls_nozero","intercept[26]",-0.193568884362625
4,"allwalls_nozero","intercept[27]",-0.141141025616094
4,"allwalls_nozero","intercept[28]",-0.211872798125732
4,"allwalls_nozero","intercept[29]",-0.128922591204408
4,"allwalls_nozero","intercept[30]",-0.229327787037395
4,"allwalls_nozero","intercept[31]",-0.12842527224624
4,"allwalls_nozero","intercept[32]",-0.0989343878130435
4,"allwalls_nozero","intercept[33]",-0.148803632331808
4,"allwalls_nozero","intercept[34]",-0.0916666461575157
4,"allwalls_nozero","intercept[35]",-0.137243784514762
4,"allwalls_nozero","intercept[36]",-0.0840401106687671
4,"allwalls_nozero","intercept[37]",-0.193912040196814
4,"allwalls_nozero","intercept[38]",-0.150713282438876
4,"allwalls_nozero","intercept[39]",-0.0896433835729729
4,"allwalls_nozero","intercept[40]",-0.195707884239857
4,"allwalls_nozero","intercept[41]",-0.201857724756141
4,"allwalls_nozero","intercept[42]",-0.138192550930432
4,"allwalls_nozero","intercept[43]",-0.114900300930597
4,"allwalls_nozero","intercept[44]",-0.236183257283862
4,"allwalls_nozero","intercept[45]",-0.220043050764122
4,"allwalls_nozero","intercept[46]",-0.108398405854686
4,"allwalls_nozero","intercept[47]",-0.229143551346337
4,"allwalls_nozero","intercept[48]",-0.110863993503328
4,"allwalls_nozero","intercept[49]",-0.148472281884252
4,"allwalls_nozero","intercept0",-0.124429961328901
4,"allwalls_nozero","scaling[1]",0.136198213976395
4,"allwalls_nozero","scaling[2]",0.257728893308514
4,"allwalls_nozero","scaling[3]",0.220771997588458
4,"allwalls_nozero","scaling[4]",0.229340998869531
4,"allwalls_nozero","scaling[5]",-0.0163920346453189
4,"allwalls_nozero","scaling[6]",0.184611179198603
4,"allwalls_nozero","scaling[7]",0.345115322398793
4,"allwalls_nozero","scaling[8]",0.350734841105639
4,"allwalls_nozero","scaling[9]",0.230183567468208
4,"allwalls_nozero","scaling[10]",0.103652635018028
4,"allwalls_nozero","scaling[11]",0.233562811821255
4,"allwalls_nozero","scaling[12]",0.158465094059741
4,"allwalls_nozero","scaling[13]",-0.0527833893512882
4,"allwalls_nozero","scaling[14]",0.181186448173675
4,"allwalls_nozero","scaling[15]",0.34878276110048
4,"allwalls_nozero","scaling[16]",0.259074868005679
4,"allwalls_nozero","scaling[17]",0.138098642849088
4,"allwalls_nozero","scaling[18]",0.417951619027002
4,"allwalls_nozero","scaling[19]",-0.00997113794466845
4,"allwalls_nozero","scaling[20]",0.318956378915959
4,"allwalls_nozero","scaling[21]",0.342076691360417
4,"allwalls_nozero","scaling[22]",0.220670734532581
4,"allwalls_nozero","scaling[23]",0.167486792148558
4,"allwalls_nozero","scaling[24]",0.242118486838662
4,"allwalls_nozero","scaling[25]",0.0843189171171519
4,"allwalls_nozero","scaling[26]",0.195748088383514
4,"allwalls_nozero","scaling[27]",0.257623945062469
4,"allwalls_nozero","scaling[28]",0.118339061758783
4,"allwalls_nozero","scaling[29]",0.263192359995465
4,"allwalls_nozero","scaling[30]",0.302540286523792
4,"allwalls_nozero","scaling[31]",0.131756239108026
4,"allwalls_nozero","scaling[32]",0.156914781432492
4,"allwalls_nozero","scaling[33]",0.324011361331006
4,"allwalls_nozero","scaling[34]",0.0414954250266032
4,"allwalls_nozero","scaling[35]",-0.118961383243518
4,"allwalls_nozero","scaling[36]",0.146282497495747
4,"allwalls_nozero","scaling[37]",0.198507188502491
4,"allwalls_nozero","scaling[38]",-0.0460031063951557
4,"allwalls_nozero","scaling[39]",0.0605832850247751
4,"allwalls_nozero","scaling[40]",0.248263228326143
4,"allwalls_nozero","scaling[41]",0.212909570741143
4,"allwalls_nozero","scaling[42]",-0.0684291972961922
4,"allwalls_nozero","scaling[43]",0.244772113094137
4,"allwalls_nozero","scaling[44]",0.286387847911306
4,"allwalls_nozero","scaling[45]",0.238720516463055
4,"allwalls_nozero","scaling[46]",0.14978980306257
4,"allwalls_nozero","scaling[47]",0.258734179195029
4,"allwalls_nozero","scaling[48]",0.172870296484922
4,"allwalls_nozero","scaling[49]",0.1827528566705
4,"allwalls_nozero","scaling0",0.187242407306222
4,"allwalls_nozero","sd0",0.133351401073458
4,"allwalls_nozero","sd1",-1.84648877400473
4,"allwalls_nozero","sigma_pop",0.499161404713492
4,"allwalls_nozero","size",0.196243790041986
