"Country or Area","Year","Area","Sex","City","City type","Record Type","Reliability","Source Year","Value","Value Footnotes"
"Serbia","2020","Total","Both Sexes","Novi Pazar","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","107822","28,29"
"Serbia","2020","Total","Both Sexes","Novi Sad","City proper","Estimate - de jure","Final figure, complete","2021","297815","28"
"Serbia","2020","Total","Both Sexes","Novi Sad","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","362675","28,29"
"Serbia","2020","Total","Both Sexes","Pancevo","City proper","Estimate - de jure","Final figure, complete","2021","88326","28"
"Serbia","2020","Total","Both Sexes","Pancevo","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","118971","28,29"
"Serbia","2020","Total","Both Sexes","Šabac","City proper","Estimate - de jure","Final figure, complete","2021","51996","28"
"Serbia","2020","Total","Both Sexes","Šabac","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","109340","28,29"
"Serbia","2020","Total","Both Sexes","Smederevo","City proper","Estimate - de jure","Final figure, complete","2021","61010","28"
"Serbia","2020","Total","Both Sexes","Smederevo","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","101332","28,29"
"Serbia","2020","Total","Both Sexes","Subotica","City proper","Estimate - de jure","Final figure, complete","2021","102643","28"
"Serbia","2020","Total","Both Sexes","Subotica","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","135678","28,29"
"Serbia","2020","Total","Both Sexes","Zrenjanin","City proper","Estimate - de jure","Final figure, complete","2021","72465","28"
"Serbia","2020","Total","Both Sexes","Zrenjanin","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","114679","28,29"
"Singapore","2020","Total","Both Sexes","SINGAPORE","City proper","Estimate - de jure","Final figure, complete","2021","5685807","30"
"Slovenia","2020","Total","Both Sexes","LJUBLJANA","City proper","Estimate - de jure","Final figure, complete","2021","285227",""
"Slovenia","2020","Total","Both Sexes","LJUBLJANA","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","287131",""
"Slovenia","2020","Total","Both Sexes","Maribor","City proper","Estimate - de jure","Final figure, complete","2021","95907",""
"Slovenia","2020","Total","Both Sexes","Maribor","Urban agglomeration","Estimate - de jure","Final figure, complete","2021","109791",""
"Spain","2020","Total","Both Sexes","Albacete","City proper","Estimate - de jure","Final figure, complete","2021","173529","31,32"
"Spain","2020","Total","Both Sexes","Alcalá de Henares","City proper","Estimate - de jure","Final figure, complete","2021","196772","31,32"
"Spain","2020","Total","Both Sexes","Alcobendas","City proper","Estimate - de jure","Final figure, complete","2021","117503","31,32"
"Spain","2020","Total","Both Sexes","Alcorcón","City proper","Estimate - de jure","Final figure, complete","2021","171600","31,32"
"Spain","2020","Total","Both Sexes","Algeciras","City proper","Estimate - de jure","Final figure, complete","2021","123030","31,32"
"Spain","2020","Total","Both Sexes","Alicante/Alacant","City proper","Estimate - de jure","Final figure, complete","2021","337393","31,32"
"Spain","2020","Total","Both Sexes","Almería","City proper","Estimate - de jure","Final figure, complete","2021","201037","31,32"
"Spain","2020","Total","Both Sexes","Badajoz","City proper","Estimate - de jure","Final figure, complete","2021","150797","31,32"
"Spain","2020","Total","Both Sexes","Badalona","City proper","Estimate - de jure","Final figure, complete","2021","223086","31,32"
"Spain","2020","Total","Both Sexes","Barakaldo","City proper","Estimate - de jure","Final figure, complete","2021","101196","31,32"
"Spain","2020","Total","Both Sexes","Barcelona","City proper","Estimate - de jure","Final figure, complete","2021","1650457","31,32"
"Spain","2020","Total","Both Sexes","Bilbao","City proper","Estimate - de jure","Final figure, complete","2021","348294","31,32"
"Spain","2020","Total","Both Sexes","Burgos","City proper","Estimate - de jure","Final figure, complete","2021","175234","31,32"
"Spain","2020","Total","Both Sexes","Cádiz","City proper","Estimate - de jure","Final figure, complete","2021","114841","31,32"
"Spain","2020","Total","Both Sexes","Cartagena","City proper","Estimate - de jure","Final figure, complete","2021","216236","31,32"
"Spain","2020","Total","Both Sexes","Castelló de la Plana","City proper","Estimate - de jure","Final figure, complete","2021","173426","31,32"
"Spain","2020","Total","Both Sexes","Córdoba","City proper","Estimate - de jure","Final figure, complete","2021","324055","31,32"
"Spain","2020","Total","Both Sexes","A Coruña","City proper","Estimate - de jure","Final figure, complete","2021","246536","31,32"
"Spain","2020","Total","Both Sexes","Donostia/San Sebastián","City proper","Estimate - de jure","Final figure, complete","2021","188171","31,32"
"Spain","2020","Total","Both Sexes","Dos Hermanas","City proper","Estimate - de jure","Final figure, complete","2021","135650","31,32"
"Spain","2020","Total","Both Sexes","Elche/Elx","City proper","Estimate - de jure","Final figure, complete","2021","234485","31,32"
"Spain","2020","Total","Both Sexes","Fuenlabrada","City proper","Estimate - de jure","Final figure, complete","2021","193373","31,32"
"Spain","2020","Total","Both Sexes","Getafe","City proper","Estimate - de jure","Final figure, complete","2021","184137","31,32"
"Spain","2020","Total","Both Sexes","Gijón","City proper","Estimate - de jure","Final figure, complete","2021","270306","31,32"
"Spain","2020","Total","Both Sexes","Girona","City proper","Estimate - de jure","Final figure, complete","2021","102650","31,32"
"Spain","2020","Total","Both Sexes","Granada","City proper","Estimate - de jure","Final figure, complete","2021","232711","31,32"
"Spain","2020","Total","Both Sexes","L'Hospitalet de Llobregat","City proper","Estimate - de jure","Final figure, complete","2021","267019","31,32"
"Spain","2020","Total","Both Sexes","Huelva","City proper","Estimate - de jure","Final figure, complete","2021","143187","31,32"
"Spain","2020","Total","Both Sexes","Jaén","City proper","Estimate - de jure","Final figure, complete","2021","112344","31,32"
"Spain","2020","Total","Both Sexes","Jerez de la Frontera","City proper","Estimate - de jure","Final figure, complete","2021","212953","31,32"
"Spain","2020","Total","Both Sexes","Leganés","City proper","Estimate - de jure","Final figure, complete","2021","189438","31,32"
"Spain","2020","Total","Both Sexes","León","City proper","Estimate - de jure","Final figure, complete","2021","123039","31,32"
"Spain","2020","Total","Both Sexes","Lleida","City proper","Estimate - de jure","Final figure, complete","2021","140241","31,32"
"Spain","2020","Total","Both Sexes","Logroño","City proper","Estimate - de jure","Final figure, complete","2021","151646","31,32"
"Spain","2020","Total","Both Sexes","MADRID","City proper","Estimate - de jure","Final figure, complete","2021","3320069","31,32"
"Spain","2020","Total","Both Sexes","Málaga","City proper","Estimate - de jure","Final figure, complete","2021","577932","31,32"
"Spain","2020","Total","Both Sexes","Marbella","City proper","Estimate - de jure","Final figure, complete","2021","147795","31,32"
"Spain","2020","Total","Both Sexes","Mataró","City proper","Estimate - de jure","Final figure, complete","2021","129390","31,32"
"Spain","2020","Total","Both Sexes","Móstoles","City proper","Estimate - de jure","Final figure, complete","2021","209974","31,32"
"Spain","2020","Total","Both Sexes","Murcia","City proper","Estimate - de jure","Final figure, complete","2021","459876","31,32"
"Spain","2020","Total","Both Sexes","Ourense","City proper","Estimate - de jure","Final figure, complete","2021","105119","31,32"
"Spain","2020","Total","Both Sexes","Oviedo","City proper","Estimate - de jure","Final figure, complete","2021","218731","31,32"
"Spain","2020","Total","Both Sexes","Palma","City proper","Estimate - de jure","Final figure, complete","2021","420976","31,32"
"Spain","2020","Total","Both Sexes","Las Palmas de Gran Canaria","City proper","Estimate - de jure","Final figure, complete","2021","379949","31,32"
"Spain","2020","Total","Both Sexes","Pamplona/Iruña","City proper","Estimate - de jure","Final figure, complete","2021","203512","31,32"
"Spain","2020","Total","Both Sexes","Parla","City proper","Estimate - de jure","Final figure, complete","2021","132585","31,32"
"Spain","2020","Total","Both Sexes","Reus","City proper","Estimate - de jure","Final figure, complete","2021","106126","31,32"
"Spain","2020","Total","Both Sexes","Sabadell","City proper","Estimate - de jure","Final figure, complete","2021","216362","31,32"
"Spain","2020","Total","Both Sexes","Salamanca","City proper","Estimate - de jure","Final figure, complete","2021","144047","31,32"
"Spain","2020","Total","Both Sexes","San Cristóbal de La Laguna","City proper","Estimate - de jure","Final figure, complete","2021","158460","31,32"
"Spain","2020","Total","Both Sexes","Santa Coloma de Gramenet","City proper","Estimate - de jure","Final figure, complete","2021","119866","31,32"
"Spain","2020","Total","Both Sexes","Santa Cruz de Tenerife","City proper","Estimate - de jure","Final figure, complete","2021","208878","31,32"
"Spain","2020","Total","Both Sexes","Santander","City proper","Estimate - de jure","Final figure, complete","2021","172798","31,32"
"Spain","2020","Total","Both Sexes","Sevilla","City proper","Estimate - de jure","Final figure, complete","2021","687814","31,32"
"Spain","2020","Total","Both Sexes","Tarragona","City proper","Estimate - de jure","Final figure, complete","2021","135966","31,32"
"Spain","2020","Total","Both Sexes","Telde","City proper","Estimate - de jure","Final figure, complete","2021","102780","31,32"
"Spain","2020","Total","Both Sexes","Terrassa","City proper","Estimate - de jure","Final figure, complete","2021","223319","31,32"
"Spain","2020","Total","Both Sexes","Torrejón de Ardoz","City proper","Estimate - de jure","Final figure, complete","2021","132812","31,32"
"Spain","2020","Total","Both Sexes","València","City proper","Estimate - de jure","Final figure, complete","2021","794979","31,32"
"Spain","2020","Total","Both Sexes","Valladolid","City proper","Estimate - de jure","Final figure, complete","2021","298520","31,32"
"Spain","2020","Total","Both Sexes","Vigo","City proper","Estimate - de jure","Final figure, complete","2021","295264","31,32"
"Spain","2020","Total","Both Sexes","Vitoria-Gasteiz","City proper","Estimate - de jure","Final figure, complete","2021","253544","31,32"
"Spain","2020","Total","Both Sexes","Zaragoza","City proper","Estimate - de jure","Final figure, complete","2021","678589","31,32"
"Switzerland","2020","Total","Both Sexes","Baden-Brugg","City proper","Estimate - de jure","Final figure, complete","2021","32359",""
